GeneName	EntrezID	Symbol	Chr	Length
ENSG00000267359.1	RP11-1094M14.12	RP11-1094M14.12	chr17	1562.0
ENSG00000267625.1	RP11-1094M14.14	RP11-1094M14.14	chr17	538.0
ENSG00000242660.1	RP11-1094M14.1	RP11-1094M14.1	chr17	155.0
ENSG00000267321.1	RP11-1094M14.11	RP11-1094M14.11	chr17	6672.0
ENSG00000207297.1	SNORD7	SNORD7	chr17	96.0
ENSG00000108733.5	PEX12	PEX12	chr17	4068.0
ENSG00000006125.12	AP2B1	AP2B1	chr17	148371.0
ENSG00000267592.1	CTC-507E2.2	CTC-507E2.2	chr17	224.0
ENSG00000267003.1	CTC-507E2.1	CTC-507E2.1	chr17	5511.0
ENSG00000239520.1	RPL17P42	RPL17P42	chr17	554.0
ENSG00000141150.3	RASL10B	RASL10B	chr17	11872.0
ENSG00000132139.8	GAS2L2	GAS2L2	chr17	8367.0
ENSG00000129270.11	MMP28	MMP28	chr17	39443.0
ENSG00000266911.1	RP1-161P9.5	RP1-161P9.5	chr17	1126.0
ENSG00000154768.4	C17orf50	C17orf50	chr17	4182.0
ENSG00000267578.1	AC015849.12	AC015849.12	chr17	408.0
ENSG00000172660.7	TAF15	TAF15	chr17	55160.0
ENSG00000267025.1	AC015849.19	AC015849.19	chr17	13576.0
ENSG00000267347.1	AC015849.13	AC015849.13	chr17	5314.0
ENSG00000172653.7	C17orf66	C17orf66	chr17	13940.0
ENSG00000267326.1	AC015849.14	AC015849.14	chr17	473.0
ENSG00000237805.1	AC015849.2	AC015849.2	chr17	16896.0
ENSG00000161570.4	CCL5	CCL5	chr17	9302.0
ENSG00000223255.1	RN7SKP274	RN7SKP274	chr17	246.0
ENSG00000266999.1	AC015849.16	AC015849.16	chr17	17316.0
ENSG00000266972.1	AC015849.15	AC015849.15	chr17	5375.0
ENSG00000187456.9	RDM1	RDM1	chr17	12707.0
ENSG00000161572.6	LYZL6	LYZL6	chr17	9181.0
ENSG00000267460.1	CTB-186H2.1	CTB-186H2.1	chr17	120.0
ENSG00000267657.1	CTB-186H2.2	CTB-186H2.2	chr17	1974.0
ENSG00000161573.6	CCL16	CCL16	chr17	5003.0
ENSG00000213494.5	CCL14	CCL14	chr17	18773.0
ENSG00000161574.11	CCL15-CCL14	CCL15-CCL14	chr17	17968.0
ENSG00000266956.1	CTB-186H2.3	CTB-186H2.3	chr17	6614.0
ENSG00000267596.1	CCL15	CCL15	chr17	5608.0
ENSG00000267566.1	RP11-104J23.1	RP11-104J23.1	chr17	10200.0
ENSG00000267431.1	RP11-104J23.2	RP11-104J23.2	chr17	387.0
ENSG00000167236.2	CCL23	CCL23	chr17	4909.0
ENSG00000006074.4	CCL18	CCL18	chr17	7752.0
ENSG00000224298.2	AC069363.1	AC069363.1	chr17	17254.0
ENSG00000006075.11	CCL3	CCL3	chr17	1913.0
ENSG00000129277.9	CCL4	CCL4	chr17	2031.0
ENSG00000263488.1	RN7SL301P	RN7SL301P	chr17	295.0
ENSG00000267118.1	CTB-91J4.1	CTB-91J4.1	chr17	61300.0
ENSG00000267181.1	RP11-428O23.1	RP11-428O23.1	chr17	1314.0
ENSG00000224226.4	TBC1D3B	TBC1D3B	chr17	10935.0
ENSG00000267488.1	AC131056.3	AC131056.3	chr17	13255.0
ENSG00000256515.3	CCL3L3	CCL3L3	chr17	1889.0
ENSG00000205020.7	CCL4L1	CCL4L1	chr17	1970.0
ENSG00000267330.1	AC131056.5	AC131056.5	chr17	1560.0
ENSG00000267086.1	AC131056.6	AC131056.6	chr17	105.0
ENSG00000234972.4	TBC1D3C	TBC1D3C	chr17	176148.0
ENSG00000242384.3	TBC1D3H	TBC1D3H	chr17	226975.0
ENSG00000205021.9	CCL3L1	CCL3L1	chr17	1889.0
ENSG00000197262.8	CCL4L2	CCL4L2	chr17	2053.0
ENSG00000161583.12	TBC1D3G	TBC1D3G	chr17	62168.0
ENSG00000267043.1	CTB-91J4.3	CTB-91J4.3	chr17	608.0
ENSG00000201792.1	U6	U6	chr17	106.0
ENSG00000108278.7	ZNHIT3	ZNHIT3	chr17	12681.0
ENSG00000252912.1	RNA5SP439	RNA5SP439	chr17	123.0
ENSG00000141140.12	MYO19	MYO19	chr17	47807.0
ENSG00000184886.3	PIGW	PIGW	chr17	4312.0
ENSG00000005955.8	GGNBP2	GGNBP2	chr17	45541.0
ENSG00000236002.3	CTB-75G16.1	CTB-75G16.1	chr17	863.0
ENSG00000108272.9	DHRS11	DHRS11	chr17	9007.0
ENSG00000129282.8	MRM1	MRM1	chr17	7406.0
ENSG00000267067.1	CTB-75G16.3	CTB-75G16.3	chr17	629.0
ENSG00000267499.1	CTD-3194G12.1	CTD-3194G12.1	chr17	375.0
ENSG00000267785.1	CTD-3194G12.2	CTD-3194G12.2	chr17	3757.0
ENSG00000255509.2	RP11-445F12.1	RP11-445F12.1	chr17	75025.0
ENSG00000132130.7	LHX1	LHX1	chr17	7833.0
ENSG00000108270.6	AATF	AATF	chr17	107996.0
ENSG00000267306.1	RP11-333J10.2	RP11-333J10.2	chr17	255.0
ENSG00000267798.1	RP11-333J10.3	RP11-333J10.3	chr17	1436.0
ENSG00000266141.1	MIR2909	MIR2909	chr17	68.0
ENSG00000267479.1	CTC-268N12.3	CTC-268N12.3	chr17	8585.0
ENSG00000266895.1	CTC-268N12.2	CTC-268N12.2	chr17	7315.0
ENSG00000132142.15	ACACA	ACACA	chr17	324986.0
ENSG00000239581.1	RP11-19G24.1	RP11-19G24.1	chr17	813.0
ENSG00000254982.1	HMGB1P24	HMGB1P24	chr17	856.0
ENSG00000242429.1	RP11-19G24.2	RP11-19G24.2	chr17	523.0
ENSG00000167230.6	C17orf78	C17orf78	chr17	16734.0
ENSG00000266942.1	RP11-378E13.3	RP11-378E13.3	chr17	1040.0
ENSG00000108264.12	TADA2A	TADA2A	chr17	72870.0
ENSG00000267613.1	RP11-378E13.4	RP11-378E13.4	chr17	658.0
ENSG00000267562.1	CTC-421K24.1	CTC-421K24.1	chr17	760.0
ENSG00000161326.8	DUSP14	DUSP14	chr17	23666.0
ENSG00000006114.11	SYNRG	SYNRG	chr17	94644.0
ENSG00000267542.1	RP11-697E22.1	RP11-697E22.1	chr17	4099.0
ENSG00000141141.10	DDX52	DDX52	chr17	33706.0
ENSG00000267668.1	RP11-697E22.2	RP11-697E22.2	chr17	41279.0
ENSG00000267380.1	RP11-697E22.3	RP11-697E22.3	chr17	1760.0
ENSG00000108753.7	HNF1B	HNF1B	chr17	58803.0
ENSG00000259549.1	RP11-115K3.1	RP11-115K3.1	chr17	3357.0
ENSG00000237184.1	AC091199.1	AC091199.1	chr17	3890.0
ENSG00000267671.1	RP11-115K3.2	RP11-115K3.2	chr17	56438.0
ENSG00000201283.1	U6	U6	chr17	106.0
ENSG00000185128.11	TBC1D3F	TBC1D3F	chr17	10944.0
ENSG00000270399.1	RP11-1407O15.3	RP11-1407O15.3	chr17	137.0
ENSG00000197681.8	TBC1D3	TBC1D3	chr17	20455.0
ENSG00000174093.6	TBC1D3	TBC1D3	chr17	84141.0
ENSG00000207212.1	Y_RNA	Y_RNA	chr17	101.0
ENSG00000174100.5	MRPL45	MRPL45	chr17	26112.0
ENSG00000188888.7	GPR179	GPR179	chr17	18317.0
ENSG00000174111.8	SOCS7	SOCS7	chr17	47908.0
ENSG00000266103.1	RN7SL458P	RN7SL458P	chr17	260.0
ENSG00000225485.3	ARHGAP23	ARHGAP23	chr17	83966.0
ENSG00000260833.2	AC124789.1	AC124789.1	chr17	2050.0
ENSG00000017373.11	SRCIN1	SRCIN1	chr17	75932.0
ENSG00000265130.1	CTB-58E17.2	CTB-58E17.2	chr17	1652.0
ENSG00000265081.1	RN7SL102P	RN7SL102P	chr17	280.0
ENSG00000179294.5	C17orf96	C17orf96	chr17	3226.0
ENSG00000265930.1	MIR4734	MIR4734	chr17	69.0
ENSG00000261005.1	CTB-58E17.1	CTB-58E17.1	chr17	2295.0
ENSG00000266040.1	CTB-58E17.3	CTB-58E17.3	chr17	2781.0
ENSG00000108292.12	MLLT6	MLLT6	chr17	24261.0
ENSG00000263975.1	CTB-58E17.9	CTB-58E17.9	chr17	4944.0
ENSG00000266632.1	MIR4726	MIR4726	chr17	57.0
ENSG00000269094.1	AC006449.1	AC006449.1	chr17	365.0
ENSG00000230055.2	CISD3	CISD3	chr17	4809.0
ENSG00000200115.1	RNA5SP440	RNA5SP440	chr17	118.0
ENSG00000056661.9	PCGF2	PCGF2	chr17	15920.0
ENSG00000227450.2	CTB-58E17.5	CTB-58E17.5	chr17	1356.0
ENSG00000108294.4	PSMB3	PSMB3	chr17	11495.0
ENSG00000252278.1	U6	U6	chr17	121.0
ENSG00000141720.7	PIP4K2B	PIP4K2B	chr17	34437.0
ENSG00000108296.6	CWC25	CWC25	chr17	24394.0
ENSG00000263791.1	MIR4727	MIR4727	chr17	54.0
ENSG00000214556.4	C17orf98	C17orf98	chr17	6367.0
ENSG00000125691.8	RPL23	RPL23	chr17	5978.0
ENSG00000252699.1	SNORA21	SNORA21	chr17	135.0
ENSG00000199293.1	SNORA21	SNORA21	chr17	131.0
ENSG00000244086.1	RPS20P35	RPS20P35	chr17	356.0
ENSG00000002834.13	LASP1	LASP1	chr17	51911.0
ENSG00000263466.1	RP1-56K13.2	RP1-56K13.2	chr17	896.0
ENSG00000265784.1	RP1-56K13.3	RP1-56K13.3	chr17	2968.0
ENSG00000263874.1	LINC00672	LINC00672	chr17	2889.0
ENSG00000204952.2	FBXO47	FBXO47	chr17	30970.0
ENSG00000265428.1	RP1-56K13.6	RP1-56K13.6	chr17	301.0
ENSG00000266588.1	RP1-56K13.5	RP1-56K13.5	chr17	9784.0
ENSG00000266013.1	CTD-2206N4.2	CTD-2206N4.2	chr17	395.0
ENSG00000214553.5	LRRC37A11P	LRRC37A11P	chr17	25928.0
ENSG00000266048.1	CTD-2206N4.1	CTD-2206N4.1	chr17	116.0
ENSG00000263818.1	CTD-2206N4.4	CTD-2206N4.4	chr17	56171.0
ENSG00000161381.9	PLXDC1	PLXDC1	chr17	91091.0
ENSG00000222494.1	AC091178.1	AC091178.1	chr17	122.0
ENSG00000141748.7	ARL5C	ARL5C	chr17	10955.0
ENSG00000266101.1	RP5-906A24.2	RP5-906A24.2	chr17	4213.0
ENSG00000067191.11	CACNB1	CACNB1	chr17	24247.0
ENSG00000108298.5	RPL19	RPL19	chr17	4444.0
ENSG00000141750.6	STAC2	STAC2	chr17	15336.0
ENSG00000265460.2	RP11-690G19.4	RP11-690G19.4	chr17	12352.0
ENSG00000266753.2	RP11-690G19.3	RP11-690G19.3	chr17	1653.0
ENSG00000108306.7	FBXL20	FBXL20	chr17	143392.0
ENSG00000265904.1	AC005288.1	AC005288.1	chr17	84.0
ENSG00000266469.1	CTB-131K11.1	CTB-131K11.1	chr17	4440.0
ENSG00000125686.7	MED1	MED1	chr17	47001.0
ENSG00000167258.8	CDK12	CDK12	chr17	103396.0
ENSG00000223091.1	U6	U6	chr17	104.0
ENSG00000222777.1	U6	U6	chr17	140.0
ENSG00000171532.4	NEUROD2	NEUROD2	chr17	6241.0
ENSG00000214546.3	AC087491.2	AC087491.2	chr17	2900.0
ENSG00000131771.9	PPP1R1B	PPP1R1B	chr17	9886.0
ENSG00000131748.11	STARD3	STARD3	chr17	26419.0
ENSG00000173991.5	TCAP	TCAP	chr17	2368.0
ENSG00000141744.3	PNMT	PNMT	chr17	2494.0
ENSG00000161395.8	PGAP3	PGAP3	chr17	25675.0
ENSG00000141736.9	ERBB2	ERBB2	chr17	42512.0
ENSG00000265178.1	MIR4728	MIR4728	chr17	66.0
ENSG00000141741.7	MIEN1	MIEN1	chr17	2291.0
ENSG00000141738.9	GRB7	GRB7	chr17	9364.0
ENSG00000264198.1	RP11-94L15.2	RP11-94L15.2	chr17	6115.0
ENSG00000161405.12	IKZF3	IKZF3	chr17	99243.0
ENSG00000264663.1	KRT8P34	KRT8P34	chr17	1043.0
ENSG00000226117.1	AC079199.2	AC079199.2	chr17	155.0
ENSG00000186075.8	ZPBP2	ZPBP2	chr17	9732.0
ENSG00000073605.14	GSDMB	GSDMB	chr17	15259.0
ENSG00000172057.5	ORMDL3	ORMDL3	chr17	6560.0
ENSG00000264968.1	RP11-387H17.4	RP11-387H17.4	chr17	11859.0
ENSG00000204913.5	LRRC3C	LRRC3C	chr17	3273.0
ENSG00000167914.6	GSDMA	GSDMA	chr17	14793.0
ENSG00000108344.10	PSMD3	PSMD3	chr17	17163.0
ENSG00000265799.1	RP11-387H17.6	RP11-387H17.6	chr17	2479.0
ENSG00000108342.8	CSF3	CSF3	chr17	2452.0
ENSG00000008838.13	MED24	MED24	chr17	42118.0
ENSG00000238793.1	SNORD124	SNORD124	chr17	103.0
ENSG00000126351.8	THRA	THRA	chr17	35577.0
ENSG00000126368.5	NR1D1	NR1D1	chr17	7938.0
ENSG00000188895.6	MSL1	MSL1	chr17	14489.0
ENSG00000108349.10	CASC3	CASC3	chr17	31865.0
ENSG00000221555.1	AC068669.1	AC068669.1	chr17	86.0
ENSG00000108352.7	RAPGEFL1	RAPGEFL1	chr17	18645.0
ENSG00000171475.9	WIPF2	WIPF2	chr17	64832.0
ENSG00000200735.1	RNY4P8	RNY4P8	chr17	96.0
ENSG00000094804.5	CDC6	CDC6	chr17	15286.0
ENSG00000270145.1	CTD-2267D19.6	CTD-2267D19.6	chr17	1452.0
ENSG00000131759.13	RARA	RARA	chr17	47650.0
ENSG00000265666.1	CTD-2267D19.2	CTD-2267D19.2	chr17	2269.0
ENSG00000266208.1	CTD-2267D19.3	CTD-2267D19.3	chr17	4038.0
ENSG00000183153.5	GJD3	GJD3	chr17	2832.0
ENSG00000264655.1	CTD-2267D19.4	CTD-2267D19.4	chr17	486.0
ENSG00000252618.1	RNA5SP441	RNA5SP441	chr17	87.0
ENSG00000131747.10	TOP2A	TOP2A	chr17	29434.0
ENSG00000222881.1	Y_RNA	Y_RNA	chr17	106.0
ENSG00000240125.1	RP11-58O9.1	RP11-58O9.1	chr17	450.0
ENSG00000141753.5	IGFBP4	IGFBP4	chr17	14281.0
ENSG00000131746.8	TNS4	TNS4	chr17	25769.0
ENSG00000266088.1	RP5-1028K7.2	RP5-1028K7.2	chr17	9976.0
ENSG00000126353.3	CCR7	CCR7	chr17	11703.0
ENSG00000073584.14	SMARCE1	SMARCE1	chr17	23546.0
ENSG00000264058.1	KRT222	KRT222	chr17	36344.0
ENSG00000213424.4	KRT222	KRT222	chr17	10516.0
ENSG00000224244.1	AC090283.3	AC090283.3	chr17	2322.0
ENSG00000167916.4	KRT24	KRT24	chr17	5759.0
ENSG00000229028.2	KRT223P	KRT223P	chr17	4697.0
ENSG00000204897.6	KRT25	KRT25	chr17	7311.0
ENSG00000186393.5	KRT26	KRT26	chr17	5924.0
ENSG00000171446.6	KRT27	KRT27	chr17	5726.0
ENSG00000173908.8	KRT28	KRT28	chr17	7756.0
ENSG00000264488.1	RP11-605F20.1	RP11-605F20.1	chr17	5552.0
ENSG00000186395.6	KRT10	KRT10	chr17	4478.0
ENSG00000167920.4	TMEM99	TMEM99	chr17	17164.0
ENSG00000265359.1	RP5-1110E20.1	RP5-1110E20.1	chr17	12482.0
ENSG00000187242.4	KRT12	KRT12	chr17	5907.0
ENSG00000171431.3	KRT20	KRT20	chr17	9286.0
ENSG00000234477.1	AC004231.2	AC004231.2	chr17	54496.0
ENSG00000108244.12	KRT23	KRT23	chr17	14938.0
ENSG00000196859.3	KRT39	KRT39	chr17	8475.0
ENSG00000204889.6	KRT40	KRT40	chr17	9419.0
ENSG00000212899.1	KRTAP3-3	KRTAP3-3	chr17	699.0
ENSG00000212900.1	KRTAP3-2	KRTAP3-2	chr17	691.0
ENSG00000226776.1	KRTAP3-4P	KRTAP3-4P	chr17	279.0
ENSG00000212901.2	KRTAP3-1	KRTAP3-1	chr17	10803.0
ENSG00000221852.4	KRTAP1-5	KRTAP1-5	chr17	1176.0
ENSG00000204887.4	KRTAP1-4	KRTAP1-4	chr17	407.0
ENSG00000221880.2	KRTAP1-3	KRTAP1-3	chr17	965.0
ENSG00000188581.8	KRTAP1-1	KRTAP1-1	chr17	902.0
ENSG00000212725.3	KRTAP2-1	KRTAP2-1	chr17	775.0
ENSG00000214518.3	KRTAP2-2	KRTAP2-2	chr17	732.0
ENSG00000212724.2	KRTAP2-3	KRTAP2-3	chr17	849.0
ENSG00000213417.2	KRTAP2-4	KRTAP2-4	chr17	762.0
ENSG00000237230.1	KRTAP2-5P	KRTAP2-5P	chr17	395.0
ENSG00000240871.3	KRTAP4-7	KRTAP4-7	chr17	937.0
ENSG00000204880.6	KRTAP4-8	KRTAP4-8	chr17	1160.0
ENSG00000241241.1	KRTAP4-16P	KRTAP4-16P	chr17	707.0
ENSG00000212722.6	KRTAP4-9	KRTAP4-9	chr17	1156.0
ENSG00000212721.2	KRTAP4-11	KRTAP4-11	chr17	1173.0
ENSG00000213416.3	KRTAP4-12	KRTAP4-12	chr17	1076.0
ENSG00000198090.3	KRTAP4-6	KRTAP4-6	chr17	1054.0
ENSG00000198271.3	KRTAP4-5	KRTAP4-5	chr17	876.0
ENSG00000171396.10	KRTAP4-4	KRTAP4-4	chr17	1073.0
ENSG00000196156.3	KRTAP4-3	KRTAP4-3	chr17	940.0
ENSG00000244537.2	KRTAP4-2	KRTAP4-2	chr17	762.0
ENSG00000198443.5	KRTAP4-1	KRTAP4-1	chr17	1240.0
ENSG00000251439.1	AC006070.12	AC006070.12	chr17	192.0
ENSG00000240542.2	KRTAP9-1	KRTAP9-1	chr17	2194.0
ENSG00000248807.1	AC006070.11	AC006070.11	chr17	531.0
ENSG00000239886.2	KRTAP9-2	KRTAP9-2	chr17	1004.0
ENSG00000204873.3	KRTAP9-3	KRTAP9-3	chr17	990.0
ENSG00000187272.4	KRTAP9-8	KRTAP9-8	chr17	959.0
ENSG00000241595.1	KRTAP9-4	KRTAP9-4	chr17	965.0
ENSG00000198083.7	KRTAP9-9	KRTAP9-9	chr17	980.0
ENSG00000212659.1	KRTAP9-6	KRTAP9-6	chr17	1302.0
ENSG00000229351.1	KRTAP9-11P	KRTAP9-11P	chr17	524.0
ENSG00000180386.7	KRTAP9-7	KRTAP9-7	chr17	1038.0
ENSG00000237183.1	AC006070.13	AC006070.13	chr17	206.0
ENSG00000212658.1	KRTAP29-1	KRTAP29-1	chr17	1025.0
ENSG00000212657.1	KRTAP16-1	KRTAP16-1	chr17	1553.0
ENSG00000186860.3	KRTAP17-1	KRTAP17-1	chr17	774.0
ENSG00000233014.1	TBC1D3P7	TBC1D3P7	chr17	6118.0
ENSG00000108516.5	AC003958.6	AC003958.6	chr17	1101.0
ENSG00000006059.3	KRT33A	KRT33A	chr17	4720.0
ENSG00000131738.5	KRT33B	KRT33B	chr17	6306.0
ENSG00000131737.5	KRT34	KRT34	chr17	4753.0
ENSG00000094796.4	KRT31	KRT31	chr17	3868.0
ENSG00000234859.1	AC003958.2	AC003958.2	chr17	22633.0
ENSG00000225438.1	KRT41P	KRT41P	chr17	5263.0
ENSG00000108417.3	KRT37	KRT37	chr17	3770.0
ENSG00000171360.3	KRT38	KRT38	chr17	4475.0
ENSG00000236473.1	AC019349.4	AC019349.4	chr17	5872.0
ENSG00000108759.3	KRT32	KRT32	chr17	7618.0
ENSG00000223125.1	U2	U2	chr17	190.0
ENSG00000197079.4	KRT35	KRT35	chr17	4451.0
ENSG00000126337.9	KRT36	KRT36	chr17	6410.0
ENSG00000171401.10	KRT13	KRT13	chr17	4724.0
ENSG00000229732.1	AC019349.5	AC019349.5	chr17	1426.0
ENSG00000171346.9	KRT15	KRT15	chr17	8786.0
ENSG00000171345.9	KRT19	KRT19	chr17	4691.0
ENSG00000226629.1	AC019349.2	AC019349.2	chr17	4889.0
ENSG00000171403.5	KRT9	KRT9	chr17	6214.0
ENSG00000186847.5	KRT14	KRT14	chr17	4642.0
ENSG00000186832.4	KRT16	KRT16	chr17	6121.0
ENSG00000128422.11	KRT17	KRT17	chr17	5405.0
ENSG00000173801.12	JUP	JUP	chr17	167491.0
ENSG00000214514.3	KRT42P	KRT42P	chr17	13872.0
ENSG00000173812.6	EIF1	EIF1	chr17	3783.0
ENSG00000184502.3	GAST	GAST	chr17	3643.0
ENSG00000173805.11	HAP1	HAP1	chr17	16902.0
ENSG00000201920.1	RNA5SP442	RNA5SP442	chr17	106.0
ENSG00000239542.2	RN7SL399P	RN7SL399P	chr17	276.0
ENSG00000141696.8	LEPREL4	LEPREL4	chr17	10657.0
ENSG00000141756.14	FKBP10	FKBP10	chr17	10533.0
ENSG00000141698.11	NT5C3B	NT5C3B	chr17	11188.0
ENSG00000161594.6	KLHL10	KLHL10	chr17	12699.0
ENSG00000263830.1	RN7SL871P	RN7SL871P	chr17	264.0
ENSG00000259623.1	RP11-156E6.1	RP11-156E6.1	chr17	2929.0
ENSG00000178502.5	KLHL11	KLHL11	chr17	11887.0
ENSG00000131473.12	ACLY	ACLY	chr17	63634.0
ENSG00000204815.4	TTC25	TTC25	chr17	30760.0
ENSG00000173786.11	CNP	CNP	chr17	8435.0
ENSG00000267548.1	RP11-229E13.2	RP11-229E13.2	chr17	2567.0
ENSG00000168259.9	DNAJC7	DNAJC7	chr17	44943.0
ENSG00000168256.13	NKIRAS2	NKIRAS2	chr17	14259.0
ENSG00000187595.10	ZNF385C	ZNF385C	chr17	39789.0
ENSG00000270010.1	CTD-2132N18.4	CTD-2132N18.4	chr17	502.0
ENSG00000267221.1	CTD-2132N18.2	CTD-2132N18.2	chr17	2404.0
ENSG00000108771.8	DHX58	DHX58	chr17	11329.0
ENSG00000108773.6	KAT2A	KAT2A	chr17	8250.0
ENSG00000267261.1	RAB5C	RAB5C	chr17	35242.0
ENSG00000197723.3	HSPB9	HSPB9	chr17	615.0
ENSG00000108774.10	RAB5C	RAB5C	chr17	30041.0
ENSG00000267658.1	RP11-358B23.1	RP11-358B23.1	chr17	1372.0
ENSG00000089558.3	KCNH4	KCNH4	chr17	24383.0
ENSG00000161610.1	HCRT	HCRT	chr17	1392.0
ENSG00000167925.11	GHDC	GHDC	chr17	5714.0
ENSG00000173757.4	STAT5B	STAT5B	chr17	77539.0
ENSG00000267758.1	RP11-358B23.5	RP11-358B23.5	chr17	1220.0
ENSG00000236194.2	AC003104.1	AC003104.1	chr17	2166.0
ENSG00000126561.11	STAT5A	STAT5A	chr17	24396.0
ENSG00000168610.10	STAT3	STAT3	chr17	75244.0
ENSG00000221020.1	AC107993.1	AC107993.1	chr17	82.0
ENSG00000177469.12	PTRF	PTRF	chr17	21065.0
ENSG00000238704.1	RNU7-97P	RNU7-97P	chr17	61.0
ENSG00000033627.10	ATP6V0A1	ATP6V0A1	chr17	63767.0
ENSG00000264314.1	MIR548AT	MIR548AT	chr17	57.0
ENSG00000267222.1	RP11-194N12.2	RP11-194N12.2	chr17	683.0
ENSG00000267632.1	RP11-400F19.18	RP11-400F19.18	chr17	1735.0
ENSG00000265611.1	MIR5010	MIR5010	chr17	119.0
ENSG00000256929.1	AC067852.1	AC067852.1	chr17	329.0
ENSG00000267185.1	PTP4A2P1	PTP4A2P1	chr17	477.0
ENSG00000108784.5	NAGLU	NAGLU	chr17	8277.0
ENSG00000266929.1	RP11-400F19.8	RP11-400F19.8	chr17	25552.0
ENSG00000108785.7	HSD17B1P1	HSD17B1P1	chr17	1942.0
ENSG00000108786.6	HSD17B1	HSD17B1	chr17	5999.0
ENSG00000266962.1	RP11-400F19.6	RP11-400F19.6	chr17	2310.0
ENSG00000068120.10	COASY	COASY	chr17	4810.0
ENSG00000108788.7	MLX	MLX	chr17	6171.0
ENSG00000131470.10	PSMC3IP	PSMC3IP	chr17	5516.0
ENSG00000141699.6	FAM134C	FAM134C	chr17	31110.0
ENSG00000131462.3	TUBG1	TUBG1	chr17	5558.0
ENSG00000267189.1	ATP5LP7	ATP5LP7	chr17	309.0
ENSG00000267132.1	HMGB3P27	HMGB3P27	chr17	560.0
ENSG00000037042.8	TUBG2	TUBG2	chr17	7701.0
ENSG00000068137.10	PLEKHH3	PLEKHH3	chr17	9116.0
ENSG00000184451.5	CCR10	CCR10	chr17	5028.0
ENSG00000267042.1	CTD-3193K9.4	CTD-3193K9.4	chr17	2057.0
ENSG00000108797.7	CNTNAP1	CNTNAP1	chr17	17201.0
ENSG00000267765.1	CTD-3193K9.3	CTD-3193K9.3	chr17	16279.0
ENSG00000108799.8	EZH1	EZH1	chr17	44778.0
ENSG00000239671.1	CTD-3193K9.1	CTD-3193K9.1	chr17	344.0
ENSG00000214578.4	HMGN2P15	HMGN2P15	chr17	919.0
ENSG00000197291.4	RAMP2-AS1	RAMP2-AS1	chr17	7343.0
ENSG00000131477.6	RAMP2	RAMP2	chr17	4594.0
ENSG00000131475.2	VPS25	VPS25	chr17	6163.0
ENSG00000126562.12	WNK4	WNK4	chr17	16258.0
ENSG00000183978.7	COA3	COA3	chr17	3557.0
ENSG00000176563.5	CNTD1	CNTD1	chr17	12795.0
ENSG00000126581.8	BECN1	BECN1	chr17	23215.0
ENSG00000131467.6	PSME3	PSME3	chr17	19372.0
ENSG00000131480.4	AOC2	AOC2	chr17	6107.0
ENSG00000131471.2	AOC3	AOC3	chr17	6946.0
ENSG00000260105.2	AOC4	AOC4	chr17	8447.0
ENSG00000213373.3	LINC00671	LINC00671	chr17	24064.0
ENSG00000252039.1	U6	U6	chr17	97.0
ENSG00000131482.5	G6PC	G6PC	chr17	12572.0
ENSG00000200510.1	RNY4P2	RNY4P2	chr17	94.0
ENSG00000212149.1	SNORA40	SNORA40	chr17	127.0
ENSG00000108825.13	PTGES3L-AARSD1	PTGES3L-AARSD1	chr17	30002.0
ENSG00000266967.2	AARSD1	AARSD1	chr17	13972.0
ENSG00000267060.1	PTGES3L	PTGES3L	chr17	12440.0
ENSG00000267230.1	RP11-376M2.2	RP11-376M2.2	chr17	1586.0
ENSG00000198863.3	RUNDC1	RUNDC1	chr17	13125.0
ENSG00000200127.1	Y_RNA	Y_RNA	chr17	91.0
ENSG00000131469.8	RPL27	RPL27	chr17	4686.0
ENSG00000068079.3	IFI35	IFI35	chr17	7731.0
ENSG00000108828.11	VAT1	VAT1	chr17	10518.0
ENSG00000108830.7	RND2	RND2	chr17	6799.0
ENSG00000267267.1	CTD-3199J23.4	CTD-3199J23.4	chr17	2777.0
ENSG00000012048.14	BRCA1	BRCA1	chr17	125978.0
ENSG00000240828.1	RPL21P4	RPL21P4	chr17	478.0
ENSG00000198496.6	NBR2	NBR2	chr17	28061.0
ENSG00000267681.1	CTD-3199J23.6	CTD-3199J23.6	chr17	299.0
ENSG00000267002.1	RP11-242D8.1	RP11-242D8.1	chr17	6220.0
ENSG00000267595.1	RP11-242D8.2	RP11-242D8.2	chr17	79.0
ENSG00000267340.1	RP11-242D8.3	RP11-242D8.3	chr17	197.0
ENSG00000188554.9	NBR1	NBR1	chr17	41210.0
ENSG00000184988.4	TMEM106A	TMEM106A	chr17	8207.0
ENSG00000236383.2	LINC00854	LINC00854	chr17	14378.0
ENSG00000188825.8	CTD-3014M21.4	CTD-3014M21.4	chr17	19354.0
ENSG00000252882.1	U6	U6	chr17	98.0
ENSG00000175906.4	ARL4D	ARL4D	chr17	2178.0
ENSG00000251763.1	U6	U6	chr17	103.0
ENSG00000267151.1	hsa-mir-2117	hsa-mir-2117	chr17	6493.0
ENSG00000252589.1	MIR2117	MIR2117	chr17	79.0
ENSG00000252279.1	U6	U6	chr17	106.0
ENSG00000252729.1	U6	U6	chr17	105.0
ENSG00000237888.1	AC087650.1	AC087650.1	chr17	467.0
ENSG00000067596.6	DHX8	DHX8	chr17	60598.0
ENSG00000175832.8	ETV4	ETV4	chr17	51776.0
ENSG00000267747.1	RP11-392O1.4	RP11-392O1.4	chr17	65553.0
